"Radford, VA",16184,22.4,2145,10527,1711,0,16062,8,296,30,3542,0,1,17,18,41,4,2,27,23,29,2,37,162,7993,9.4,83,1,179,435,16,0,1497,113,167,3097,3618,21.6,385,2496,1014,587,690,167,360,195,317,190,216,429,510,356,350,100,46,56,14397,681,31999,27.7,16408,549,1662.1,7779,8629,14075,1279,33,256
"Salem, VA",25462,40.5,4934,8815,4367,0,25139,15,655,20,3070,1,0,82,68,149,25,12,81,35,70,12,103,3546,13469,6.9,36,2,122,606,36,0,3930,115,154,8173,9277,11.3,601,6309,485,431,419,697,797,664,527,509,579,830,1056,1326,598,272,297,325,16491,593,49086,9.5,24802,55,1717.9,11767,13035,21653,1763,62,402
"South Boston, VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staunton, VA",23886,42.2,4615,8020,5136,0,23645,15,661,41,5497,0,4,69,23,149,15,14,65,45,58,9,86,3166,11892,7.6,62,2,59,527,25,0,2866,33,137,8083,9761,13.1,513,5982,771,853,827,530,542,636,520,506,566,999,1202,1041,523,128,161,104,15049,640,40717,13.5,23746,-107,1188.8,10747,12999,19584,2885,48,185
"Waynesboro, VA",22241,38.8,4896,7156,4144,0,21699,12,422,35,3663,0,2,44,34,122,20,20,39,35,38,11,48,0,10682,8.7,92,1,107,496,34,0,3188,35,146,7428,8568,15.3,1337,5589,861,608,685,628,661,399,429,463,502,829,801,981,390,138,181,173,15628,919,39846,13.6,21006,1486,1396.8,10006,11000,16704,2229,58,154
"Williamsburg, VA",12729,23.8,1404,8529,2088,0,12330,11,742,34,6810,0,0,18,4,101,1,5,38,22,44,6,43,0,5605,15.2,27,0,34,442,13,0,0,352,331,2286,2965,17.5,941,2252,507,275,79,263,207,218,321,135,154,227,403,345,248,105,138,205,15169,172,44380,20.3,14068,2070,1559.3,6625,7443,9952,1968,38,808
"Winchester, VA",26322,35.1,5821,10355,4619,0,25977,28,1414,37,11405,2,0,50,30,291,12,23,106,67,141,16,242,4675,14450,7.2,86,1,202,1065,54,0,0,39,440,9616,9314,18.2,4041,5957,708,603,515,562,828,487,657,688,355,847,998,1181,596,299,393,295,14200,660,42399,16.3,26203,2618,2838,12898,13305,18085,2864,93,611
"WASHINGTON",6664195,37.3,1581354,2492139,806202,1992,6465755,1891,109219,20691,3891049,1407,308,22353,7158,22044,4894,3163,10685,9653,19850,2318,18773,1601447,3531626,9.6,21691,193,52620,165862,28690,51138,1037018,30203,38644,2279551,2296453,13.2,755790,1687455,157620,113271,113061,121320,122261,126703,122962,123481,112553,216332,276330,342330,222319,126233,116148,99403,15428,219932,56479,12.3,6724540,830419,101.2,3349707,3374833,4876804,240042,103869,481067
"Adams, WA",17732,29,6512,6568,1682,1024,17029,10,174,33,4743,12,4,23,12,53,52,6,21,14,14,2,29,0,8589,9.4,57,0,183,631,82,32240,4162,25,35,5776,5379,22.1,11099,4410,431,214,451,446,321,525,348,336,300,428,579,549,254,103,70,68,14391,742,43088,18.2,18728,2300,9.7,9544,9184,7262,109,356,125
"Asotin, WA",21432,43.5,4704,6471,4102,831,21198,9,236,27,4822,4,1,67,23,50,16,5,28,22,32,10,57,1562,10412,8.9,42,1,82,471,12,31119,3302,61,56,7314,8497,10.3,643,5914,569,481,793,695,709,600,421,447,358,907,920,980,364,168,61,188,16569,1308,41190,15,21623,1072,34,10453,11170,20026,92,302,117
"Benton, WA",168294,35.6,47664,60479,20143,2323,161077,39,1688,1259,269714,8,5,522,135,587,81,51,251,213,440,43,497,16470,96556,7.2,416,1,898,3147,274,48478,31495,471,648,55196,55792,11.8,32696,45699,3734,2553,2652,3010,2805,3281,2969,2761,2527,4925,5719,7908,5900,3011,2975,1664,16512,5573,57603,11.3,175177,32702,103,87486,87691,130437,2221,1574,4691
"Chelan, WA",72372,39.3,18063,23030,11387,7280,70668,27,1461,206,37928,24,6,379,94,384,61,37,153,114,183,22,205,13196,41891,8.6,134,3,332,1632,121,34562,12868,96,107,25460,25563,16.8,18713,18795,1676,1620,1468,1570,1630,1182,1830,1460,1343,2688,2768,2724,1790,775,906,551,14383,1919,48086,13,72453,5837,24.8,36130,36323,51202,236,700,588
"Clallam, WA",71413,49,12989,19181,16751,10489,70208,30,1459,169,30708,56,9,374,83,292,75,17,105,103,182,16,261,12829,30261,10.4,182,3,374,1426,83,33019,10622,164,302,26684,27157,15.1,3627,19713,2510,1805,1990,1704,1861,1990,1749,1738,1441,2945,3328,3531,1656,897,625,490,15864,2787,43533,14.3,71404,6879,41.1,35429,35975,60400,596,3630,1007
"Clark, WA",432002,36.7,112575,149810,48530,13230,416205,100,4252,1070,253756,34,5,1471,421,982,305,151,694,445,1080,110,1006,37116,220472,13.7,982,2,1869,8137,1946,42537,76618,1398,1814,144490,145919,12.7,32166,110672,7856,5587,6184,6902,7375,7433,7751,7328,7283,14487,18299,21917,14148,7860,6135,4767,15636,14375,56351,11.8,425363,80125,676.2,209954,215409,347793,8426,3624,17504
"Columbia, WA",4040,48.3,823,995,845,998,3984,4,89,4,772,3,2,14,3,19,3,3,5,5,7,1,11,0,1550,11.2,2,0,29,170,7,38001,541,18,8,1620,1547,10.8,254,1156,134,163,143,143,126,71,101,70,70,99,171,307,95,25,22,48,13933,180,41090,14.1,4078,14,4.7,2022,2056,3649,12,58,23
"Cowlitz, WA",101966,40.2,24721,32655,14221,7612,99874,18,896,131,28222,58,7,273,125,336,100,27,123,105,155,26,239,6194,44695,12.8,297,2,735,2738,332,42315,17715,134,186,35482,35638,10.9,7975,27241,2566,2546,2544,1772,2237,2771,2224,1995,2185,3313,4312,4809,2603,1327,875,418,15413,5811,45839,16,102410,9462,89.8,50542,51868,87825,642,1570,1500
"Douglas, WA",37565,36.8,10471,12571,4962,1103,36145,10,396,114,23369,10,0,127,19,102,25,11,37,31,38,2,60,3645,21957,8.2,72,2,186,788,49,32568,6865,27,116,12468,12756,19.2,11013,10240,588,676,833,975,804,805,766,840,660,1202,1515,1828,805,409,331,215,15399,1122,47430,14.6,38431,5828,21.1,19198,19233,26070,128,405,283
"Ferry, WA",7520,47.3,1498,2034,1301,441,7444,1,22,22,1947,14,0,18,4,25,4,4,5,5,9,0,16,0,3059,14.4,9,1,16,20,2,29462,1052,16,1,2693,2735,14.4,254,2070,264,169,226,200,136,201,211,130,184,156,229,199,118,31,22,16,13878,273,34802,19.9,7551,291,3.4,3905,3646,5662,26,1259,52
"Franklin, WA",77355,28.4,26714,30869,5517,2161,69757,18,556,763,153896,17,4,202,47,182,98,16,54,58,70,17,119,8613,38215,8.3,180,1,525,1155,184,37884,15889,226,118,23676,20934,24.9,40004,18163,1682,1091,991,1334,1461,1265,956,1269,855,1850,2480,2018,1297,828,357,483,15164,3107,47719,17.3,78163,28816,62.9,40447,37716,33804,1473,531,1434
"Garfield, WA",2101,49,454,548,511,809,2129,3,38,4,220,0,1,3,0,10,1,1,4,0,3,0,4,0,1047,7.8,2,0,20,34,2,23597,331,8,0,839,854,16,91,650,48,96,70,80,40,54,70,62,53,116,51,112,28,14,22,4,14442,91,41305,14.3,2266,-131,3.2,1118,1148,2102,0,6,39
"Grant, WA",88098,32.1,27225,31276,10093,2495,83612,24,765,228,42323,23,8,221,66,281,100,26,96,84,110,8,149,5172,42251,10.5,261,7,1152,2802,265,33858,18268,192,256,29346,26981,19.7,34163,21800,2053,1760,1993,2126,2091,2017,1369,1397,1346,2398,3264,2896,1617,566,545,525,14713,4510,45183,18.6,89120,14422,33.3,45420,43700,51066,990,1088,810
"Grays Harbor, WA",71797,41.9,15724,23418,11355,2677,71117,28,950,166,24626,80,2,194,83,285,76,17,92,95,90,7,208,2993,31102,13.3,121,2,565,1749,151,36072,11242,63,226,26669,25653,14.4,6272,18493,2297,1983,1966,1816,1699,1716,1938,1725,1330,2747,2646,3251,1612,426,563,294,14659,4783,37637,19.3,72797,5603,38.3,37357,35440,59282,803,3325,1032
"Island, WA",81054,43.2,16294,24485,16998,12295,80723,24,974,219,40308,14,17,344,58,231,29,24,88,105,191,30,175,5791,32872,9.4,105,0,636,1122,78,42962,8712,185,256,30047,30624,14.4,4295,22156,1569,1122,1314,1725,1576,1707,1670,1544,1457,2961,4028,4701,2464,1381,1152,721,16387,1742,55394,7.8,78506,6948,376.6,38857,39649,65209,1716,658,3440
"Jefferson, WA",29676,53.9,4446,6624,7486,7296,29223,15,457,97,19848,8,6,171,77,141,14,23,40,45,94,23,107,2085,12929,9.7,52,0,234,556,19,29328,2931,128,79,11599,12006,15.2,848,8394,1234,639,887,662,759,818,794,610,766,1173,1417,1524,802,486,372,272,15381,860,48176,13.7,29872,3919,16.6,14798,15074,26681,246,681,464
"King, WA",1916441,37.1,413502,787719,205002,17788,1858788,540,51453,6020,1031096,246,40,5709,2293,6689,1485,1556,3908,3852,9462,1055,6672,899337,1111470,8.8,6806,67,16416,53678,10062,64540,239309,14454,17553,667921,669660,11.7,172378,461510,42030,27666,26258,30099,31209,32922,31029,34404,29279,59559,77174,108175,80640,49546,53084,54412,15794,48240,67706,9.8,1931249,194215,912.9,962090,969159,1251300,119801,16147,282075
"Kitsap, WA",240862,39.4,56496,87213,32142,18668,238825,66,2301,623,110935,30,13,831,162,780,113,82,336,344,690,96,660,33962,125057,7.9,1103,5,1676,4416,313,47712,38098,930,977,86260,85486,12.4,15686,65820,5127,2872,4040,3931,4537,4216,4397,4405,4609,8342,11094,13028,8265,5195,4741,3118,14306,7254,60673,8.4,251133,19164,635.9,127155,123978,198745,6650,4040,12396
"Kittitas, WA",39532,31.9,7484,18325,4893,3908,38428,14,568,183,35752,17,10,217,28,166,50,16,39,60,78,6,97,0,21225,9.2,76,0,408,1348,101,33168,5378,229,384,11319,11709,19.3,3121,9225,2245,1094,1053,781,804,951,740,696,623,1373,1392,1909,985,445,313,214,14992,1433,41563,20.6,40915,7553,17.8,20793,20122,35214,364,394,810
"Klickitat, WA",20554,45.3,4483,5598,3498,1246,20066,7,275,77,11001,30,9,99,30,48,27,4,19,24,63,6,41,1263,11015,10.8,23,0,160,185,50,32816,3258,29,13,7588,7355,15.3,2171,5626,835,578,652,696,541,616,379,419,509,636,700,896,367,145,176,104,15931,1291,41191,18,20318,1157,10.9,10268,10050,17022,50,481,127
"Lewis, WA",74741,41.5,17460,23350,12686,5913,73459,29,923,204,28741,79,10,227,126,309,91,19,87,83,117,13,175,2187,31356,13.5,203,1,540,1964,181,35811,12240,93,291,26557,27253,15.1,6527,20104,1868,1820,2029,1869,1791,1573,1715,1597,1423,3054,3143,3169,1525,748,685,288,15394,3984,42365,15.1,75455,6855,31.4,37750,37705,64881,405,1073,664
"Lincoln, WA",10248,47.6,2396,2525,2133,996,10243,10,211,43,7251,4,3,41,9,41,22,4,21,6,13,1,17,1264,4880,8.6,14,0,56,136,3,27169,2151,4,16,3822,3923,15.3,239,3059,245,305,372,281,370,234,241,267,292,455,400,464,296,72,109,101,15559,400,44899,14.2,10570,386,4.6,5277,5293,9891,28,173,41
"Mason, WA",58016,44.4,12374,18440,10016,8223,56341,12,360,140,28394,22,3,200,54,143,35,10,58,52,71,7,97,4620,25380,11.1,212,0,818,1510,237,34047,8237,114,256,21706,19978,14.1,4844,16057,1860,1167,913,1054,1150,1189,1003,1010,965,1959,2364,2756,1222,742,623,217,16380,1713,49440,15.9,60699,11294,63.3,31400,29299,50349,659,2239,731
"Okanogan, WA",40552,42.9,9667,11837,6881,1213,39706,15,445,123,19617,40,7,196,30,195,27,26,42,58,83,9,122,4404,22152,10.3,55,0,335,657,60,30312,6221,39,65,14667,14579,19.4,7227,10914,1686,1236,998,1329,1072,628,904,844,727,1509,1406,1268,631,420,141,247,14821,2179,38363,18.6,41120,1556,7.8,20750,20370,28092,159,4675,237
"Pacific, WA",21272,50.8,3748,5108,5255,3316,21341,14,456,125,7196,42,3,82,31,98,25,6,26,22,37,0,50,3190,9244,12.8,50,0,241,383,32,29101,2843,18,56,8266,8572,15.8,1677,5707,1050,791,579,522,747,514,708,556,414,782,907,1042,460,164,185,77,15814,1239,38177,17.9,20920,-64,22.4,10488,10432,17699,79,483,427
"Pend Oreille, WA",12946,47.8,2808,3151,2276,3022,12736,3,89,52,10665,10,0,42,10,33,8,9,10,8,17,0,19,0,5472,13.7,10,0,108,265,36,38550,1773,9,11,4925,4687,12.7,391,3628,518,503,399,364,314,366,268,306,251,313,464,456,345,71,65,98,14533,685,39288,18.7,13001,1269,9.3,6593,6408,11677,52,488,73
"Pierce, WA",796836,35.9,198127,298922,86174,14748,774339,200,9323,1900,420683,74,25,2380,602,2215,540,180,1023,962,1411,200,1871,129643,396507,9.9,4189,33,7208,22502,5419,48622,131016,3013,3735,270600,273846,12,72849,202174,18297,12563,12182,12765,13429,14586,15584,14838,14199,25412,33982,42464,26709,14376,12021,7916,15182,26981,55941,12.3,795225,94405,476.3,392934,402291,559160,53998,10879,47501
"San Juan, WA",15484,52.7,2493,3554,3591,8691,15295,8,432,189,41583,8,11,245,35,109,20,12,26,57,105,12,63,3325,8344,7,6,1,86,153,20,26054,1636,33,49,6075,6480,23.5,857,4438,378,423,482,429,356,380,346,340,407,722,867,888,461,223,227,428,16169,253,52158,9.9,15769,1692,90.7,7665,8104,14228,54,111,181
"Skagit, WA",119534,40.1,27737,37534,18438,6746,116152,47,2099,207,40141,64,10,467,175,594,116,43,189,161,302,27,334,20874,58833,10.4,243,9,1069,3939,342,41837,19339,196,439,41710,42415,15.6,19709,30656,2633,2190,1921,2366,1975,2816,1867,2221,2282,4450,5296,6018,3236,1957,1380,1105,15663,3782,54335,11.1,116901,13922,67.5,57980,58921,89694,774,2516,2080
"Skamania, WA",10894,44,2458,3216,1411,8812,10666,2,71,25,5669,2,0,43,19,24,6,3,4,6,19,0,16,0,5126,13.2,11,0,57,137,19,31411,1294,8,15,3923,4041,16.5,553,3072,294,304,188,203,367,219,245,250,261,401,595,456,240,143,80,37,14689,407,51407,12.4,11066,1194,6.7,5565,5501,9918,46,173,96
"Snohomish, WA",694571,37.1,174167,266630,68364,10813,673709,186,8843,2120,448930,129,9,2968,821,2206,337,234,1036,886,1527,207,1712,155450,381552,10.3,1758,6,4869,14871,3136,49710,127545,2302,3039,238845,239164,11.5,64249,182282,11655,8238,8614,10561,10309,11560,11480,12830,11182,22760,31852,40485,28316,16507,13856,8937,15615,18062,64677,9.7,713335,107311,341.8,356958,356377,529814,18168,9793,63385
"Spokane, WA",468684,36.8,109502,173804,60952,2351,454927,125,6168,1609,238196,23,15,1535,548,1646,285,217,901,659,1282,140,1439,81750,237502,9.6,1917,19,3654,11707,2231,40696,75666,1889,2825,154728,162328,13.1,21260,118212,14306,10617,10670,10893,11024,10852,10487,9855,8853,16166,19867,21767,11255,5653,4948,4555,14920,21376,44799,14.8,471221,53282,267.2,232696,238525,408629,8056,7295,9957
"Stevens, WA",42334,45,10495,11255,6965,1394,41733,7,307,72,14265,42,6,153,44,124,46,15,37,24,69,8,84,4950,18735,12.6,46,1,304,651,67,30437,6860,112,69,15175,15509,13,1185,12143,1434,993,993,1106,998,1086,928,800,948,1285,1655,1734,891,374,307,188,15084,1728,40770,16,43531,3465,17.6,21782,21749,38261,145,2413,237
"Thurston, WA",250979,38.5,58122,90010,31719,8554,239248,71,3020,1156,232870,54,9,762,171,799,133,87,368,298,612,69,715,62412,130969,8.2,629,4,1714,6087,471,43025,41418,875,1349,83858,88279,12,17787,66161,4690,3766,4089,4450,4184,4776,4631,3985,4295,8670,11627,13670,9156,5197,4054,2800,15547,6904,58533,11.1,252264,44909,349.4,122952,129312,199019,6752,3515,13037
"Wahkiakum, WA",4062,52.3,734,858,964,3986,3975,2,40,11,1654,10,0,13,7,11,2,2,3,4,6,0,7,0,1570,13.8,6,0,19,28,3,25421,472,8,11,1410,1635,14.7,108,1187,137,70,76,150,122,118,209,102,96,109,154,210,45,17,42,42,15271,194,44503,13,3978,154,15.1,1999,1979,3678,10,52,23
"Walla Walla, WA",59059,36.7,13240,21828,8929,1724,57795,21,1172,128,18600,15,7,188,117,190,25,28,85,52,111,12,163,4212,31747,7.4,156,1,375,1465,97,37063,8784,88,258,19309,19306,15.5,11593,14132,1617,1604,1363,1281,1159,1322,1179,1010,1193,1705,1947,2328,1457,664,479,416,15152,2507,43144,17.8,58781,3601,46.3,29835,28946,43604,1079,603,758
"Whatcom, WA",200434,36.6,42205,78802,25982,11186,192886,70,2918,458,92776,57,20,889,336,828,224,95,294,308,679,84,643,29027,106627,8.8,444,2,1458,5364,374,38895,26454,647,1102,64219,64966,16.5,15756,48862,6255,4718,3972,4629,4621,4083,4089,3735,3191,6500,8086,10029,5204,2807,1938,1918,15394,6269,47490,15.5,201140,34326,95.5,99635,101505,164675,1929,5683,7090
"Whitman, WA",42689,24.4,6741,25917,4020,1116,41793,24,907,90,17433,9,6,89,22,94,29,17,55,43,53,4,87,2025,21982,6.1,46,0,179,535,29,36999,4546,1241,1268,9429,9236,25.3,2040,8130,2982,1550,1109,916,776,856,648,602,628,835,1292,1468,950,461,268,240,16030,704,36767,25.6,44776,4036,20.7,22806,21970,36760,748,308,3472
"Yakima, WA",239054,32.2,74038,85529,28027,1530,232911,58,2421,624,90399,34,15,574,238,741,206,62,266,240,322,45,543,32786,127027,9.7,774,19,3034,7303,1800,36878,49867,660,655,77880,78011,18.6,109470,58790,6267,5698,5604,5485,4776,4404,4718,4697,3768,6940,8340,8396,4110,1999,1393,1221,14429,13164,41055,22,243231,20650,56.6,121676,121555,116024,2320,10568,2560
"WEST VIRGINIA",1819777,41.3,387418,627191,287557,2385,1811403,664,28784,2395,345592,259,229,3802,1334,6745,1268,680,2247,1457,2954,280,4816,212793,782340,9.1,4664,64,10088,29329,2949,39351,282729,6874,10641,651304,685730,16.7,22268,502332,82194,62081,58746,53960,50134,46331,41747,39138,34819,60803,69613,73048,35543,15643,12052,10567,14627,95218,37423,17.8,1852994,44650,77.1,913586,939408,1726256,63124,3787,12406
"Barbour, WV",15758,41.5,3602,5444,2571,1643,15522,5,217,8,736,7,0,28,13,39,17,3,5,5,15,2,33,169,6755,10.2,27,1,41,100,15,25969,2496,37,34,5824,5706,18.7,96,4643,794,695,609,469,420,300,377,387,260,503,544,519,129,38,40,23,14112,960,34547,20.8,16589,1032,48.6,8190,8399,16005,124,96,34
"Berkeley, WV",103854,37.6,26216,37416,11828,6698,99058,31,1062,400,63925,2,2,196,41,260,44,33,96,73,135,15,196,4018,44737,9.5,254,3,656,2169,172,41533,17214,566,565,35371,35453,15.9,3961,27881,2162,2142,2115,1675,1556,2786,1778,2211,1631,3568,4712,5849,3021,1342,942,667,14645,2667,51243,10.6,104169,28264,324.4,51703,52466,89379,7432,286,878
"Boone, WV",24709,40.7,5625,8080,3193,1544,25000,6,257,54,3825,3,5,12,3,78,10,6,18,8,21,2,32,0,8821,8,46,0,98,262,48,54936,4622,13,76,9285,9985,12.2,97,7014,1411,604,1094,710,521,554,554,526,307,783,1137,1264,657,300,94,49,14781,1547,38430,20.5,24629,-906,49.1,12239,12390,24220,122,35,21
"Braxton, WV",14434,43.8,3009,4489,2311,1612,14554,8,198,1,2100,2,3,29,13,76,10,6,13,6,13,1,20,163,5785,10.5,46,1,38,96,11,30454,2289,16,33,5986,5528,18.9,67,4043,812,553,552,614,525,295,415,341,313,317,473,529,248,92,43,16,14009,1143,31471,23.3,14523,-179,28.4,7316,7207,14206,59,42,25
"Brooke, WV",23509,44.8,4577,7508,4557,1640,23801,8,385,12,2224,0,0,42,20,67,13,3,20,3,19,1,59,1696,10474,13.1,25,0,90,157,27,36481,3423,79,65,8595,9332,15.7,163,6636,719,497,664,855,770,671,781,509,491,936,1039,1001,687,129,165,92,15935,1088,38624,13.6,24069,-1378,269.8,11672,12397,23241,281,21,95
"Cabell, WV",95214,38.7,18908,36686,15496,2524,94552,36,2084,124,16692,0,12,206,91,463,41,38,184,95,197,23,364,8891,42623,8.1,403,7,1316,3422,343,39085,12522,474,995,31221,34680,15.2,1046,24308,5585,3529,3577,2813,3259,2344,2253,1719,1480,2928,3325,3644,1855,798,847,715,15260,5449,34843,20.9,96319,-465,342.8,46972,49347,87520,4784,220,940
"Calhoun, WV",7118,45.1,1514,2285,1196,1548,7209,2,62,0,0,2,1,12,6,25,3,4,5,4,5,1,9,0,2775,14.6,10,0,43,40,16,27067,1126,18,10,2844,2759,20.9,57,2178,328,342,475,307,225,229,192,180,157,262,176,84,88,15,57,18,13330,506,28976,23.4,7627,45,27.3,3821,3806,7465,16,21,12
"Clay, WV",10022,41.5,2219,2933,1561,1659,10061,3,71,24,935,4,1,15,3,27,9,1,5,1,5,0,19,0,3482,15,16,0,32,35,15,42098,2026,13,43,3750,3707,15.1,33,2566,749,324,298,225,276,260,200,231,74,328,290,324,191,0,24,40,13384,1065,30113,24.8,9386,-944,27.5,4664,4722,9243,6,19,7
"Doddridge, WV",7202,42.4,1676,2703,1101,1471,7238,3,98,0,0,0,0,10,3,14,2,2,3,2,2,1,11,0,2770,9,5,0,13,21,5,21121,1206,0,18,2781,2614,21.4,39,2169,376,268,358,179,195,218,185,200,264,186,107,167,94,16,2,24,11093,475,32803,20.1,8202,799,25.7,4391,3811,7926,111,24,14
"Fayette, WV",46123,43,9456,14790,7233,2049,46240,17,484,39,4891,7,7,93,32,149,34,11,40,20,51,3,99,7506,17667,10.1,98,3,217,537,65,33875,6810,76,84,16904,17593,15.6,402,12459,2087,2002,1948,1390,1458,1183,1179,934,717,1664,1807,1254,651,303,163,147,13759,3085,31920,21.6,46039,-1540,69.6,23085,22954,42763,2122,92,91
"Gilmer, WV",6824,38,1257,3984,1110,1461,6889,2,130,0,0,0,1,15,6,24,4,2,5,3,8,1,15,0,3157,7.8,14,0,19,42,5,34980,941,2,36,2324,2350,23.6,493,1806,470,170,330,145,119,175,75,110,78,156,172,133,51,2,11,10,13175,407,31611,23.4,8693,1533,25.7,5256,3437,6952,1073,42,36
"Grant, WV",11833,44,2557,3587,2535,2327,11789,4,224,28,2568,3,6,44,8,41,12,3,12,6,13,0,20,0,4846,12.4,14,0,17,62,3,38442,1975,2,66,4633,4491,19.1,120,3435,444,534,377,539,411,349,344,219,210,449,449,632,177,19,38,18,13069,532,36257,15.8,11937,638,25,5928,6009,11618,80,18,19
"Greenbrier, WV",34527,45,7116,10642,6403,2413,34610,18,708,102,24105,21,2,130,33,180,22,19,47,45,64,5,148,2177,14671,9.3,32,0,99,285,27,32554,5248,318,236,12626,13618,18.5,422,9903,2085,1278,1224,1267,1243,1296,1014,802,597,1204,1419,1076,387,268,233,110,14019,2121,32492,18.8,35480,1027,34.8,17296,18184,33330,981,112,142
"Hampshire, WV",22695,42.6,5386,7374,3608,4778,22400,9,283,62,7551,6,1,62,9,62,13,5,18,13,19,1,40,0,9046,10,31,1,103,141,33,24985,3892,7,137,8560,8527,22.5,242,6606,785,788,829,831,765,462,587,447,508,619,966,635,366,165,68,30,13891,520,35541,14.9,23964,3761,37.4,12136,11828,23146,240,50,51
"Hancock, WV",29729,45.3,6161,9063,5591,2734,30215,11,439,9,1335,0,4,34,25,97,17,9,39,26,53,5,81,0,13767,13.5,23,0,49,190,20,38423,4327,38,119,11037,12098,16.7,314,8732,1037,1069,1057,991,994,965,732,774,682,984,1392,1306,737,234,320,155,15469,1428,39779,14.6,30676,-1991,371.3,14841,15835,29143,712,39,87
"Hardy, WV",13611,42.8,3009,4481,2192,3049,13488,9,614,41,5112,2,1,33,12,50,16,6,21,7,15,1,34,151,6437,10.3,34,0,75,102,17,29469,2353,0,23,5059,5015,19.5,478,3900,458,337,504,441,397,271,250,280,204,446,442,466,185,50,43,21,13251,256,36484,13.3,14025,1356,24.1,7078,6947,12936,354,24,142
"Harrison, WV",68911,41.8,15172,22220,11099,2082,68363,31,1096,116,22072,3,11,175,59,320,62,28,112,54,127,15,229,3556,30534,7.8,162,2,429,1388,112,42837,11192,166,329,24129,26786,16.9,883,18992,3239,2178,2178,2139,1715,1544,1279,1728,1357,2418,2442,2887,1539,824,439,304,14323,4249,40100,17.8,69099,447,166.1,33648,35451,65629,1121,136,327
"Jackson, WV",28067,42.2,6589,9093,5032,1976,28140,11,431,2,81,0,3,56,19,104,17,13,34,12,41,2,64,0,10998,12.5,25,0,76,201,25,35103,5067,119,162,10041,10761,16.3,185,8503,1062,973,717,796,599,726,450,555,624,1158,1168,1244,686,249,119,125,16057,1570,39173,13.5,29211,1211,62.9,14425,14786,28563,85,48,79
"Jefferson, WV",52750,38.9,12704,19079,6150,6791,50791,16,671,159,33906,5,0,107,19,138,17,8,47,49,81,16,71,0,23878,7.1,88,1,211,744,70,33591,8398,363,400,17510,17262,16.8,2489,13971,901,676,775,584,953,1018,969,821,937,1441,2447,2966,1969,886,1260,888,15994,968,58859,9.2,53498,11308,255.2,26444,27054,45565,3524,132,618
"Kanawha, WV",191663,42.4,39734,62854,31882,2729,191624,65,4272,148,27199,5,40,395,126,811,153,117,364,260,583,35,718,39273,88238,7.8,978,11,1589,4801,539,47847,29121,698,1193,68221,74693,14.2,1812,52172,7641,5931,5424,5698,5384,5311,4916,5139,4140,7033,7959,8947,4235,1900,1887,2045,15149,10296,41747,14.4,193063,-7010,214.1,92725,100338,170969,14115,410,2000
"Lewis, WV",17391,43.4,3397,5139,2846,1695,17215,5,283,0,0,6,11,46,17,72,23,8,17,9,19,3,34,109,7694,8.2,27,2,37,128,18,35850,2686,8,55,6487,6675,18.5,104,4570,859,806,517,569,447,484,344,484,318,462,609,462,238,129,26,66,14232,992,35049,22.6,16372,-547,42.5,8068,8304,15964,74,33,55
"Lincoln, WV",22147,41.2,4930,7038,3174,1483,22211,7,150,13,1437,3,1,45,5,39,8,5,13,4,15,0,22,0,7794,11.3,50,2,85,181,41,33374,3606,31,50,8282,8587,15.1,96,6268,1262,1092,810,714,612,431,431,395,595,937,549,524,209,78,58,110,13647,2095,31212,25.1,21720,-388,49.7,10803,10917,21433,18,21,24
"Logan, WV",35498,42.4,7494,12109,5108,2839,35553,14,521,13,450,0,5,38,37,146,23,10,38,27,36,2,90,1433,12783,9.9,111,2,240,829,97,40466,6506,52,129,13288,14325,14.3,258,10512,1885,1338,1303,1140,1285,822,1014,868,818,1349,1106,1230,512,332,172,87,14882,2779,34596,20.9,36743,-967,81,18098,18645,35285,788,33,101
"McDowell, WV",22398,43.8,4414,7039,3560,2222,22971,7,204,0,0,2,2,11,6,60,29,9,13,8,18,1,39,0,7136,11.9,42,2,41,101,10,39978,3675,25,116,8680,9480,12.5,91,6196,2036,1392,1008,991,764,599,542,444,298,421,431,314,108,64,60,20,12874,2186,22222,40.8,22113,-5216,41.5,10937,11176,19637,2107,34,15
"Marion, WV",56706,41,11205,19904,9665,2121,56568,19,705,5,410,2,7,133,49,196,21,19,72,34,112,10,159,2237,25576,7.7,102,0,197,648,58,39006,8122,203,269,19565,21498,20.4,514,15271,2611,1863,1933,1889,1798,1444,1126,1213,1050,1704,2164,2155,1159,593,280,184,14940,2730,36584,17.1,56418,-180,182.7,27546,28872,52874,1858,107,282
"Marshall, WV",32556,44.3,6892,9993,5466,1868,33205,8,398,3,342,0,5,36,19,85,12,3,25,7,30,3,70,1266,14449,10.7,58,1,142,493,46,36639,4886,27,142,12336,12760,15.6,265,9359,1354,1477,1062,1201,967,1176,820,689,624,1158,1298,1341,599,214,112,63,14546,2017,38444,17.6,33107,-2412,108.4,16154,16953,32243,177,47,119
